label,message
0,hey a key with a guitar shaped keychain was found near de volley ball court . . probably a hostel room key. . get it from chit security. . pass de word
0,thankx
0,aiyo i know
0,nope
0,wat
0,der
0,call
0,ila d
0,hey a key with a guitar shaped keychain was found near de volley ball court . . probably a hostel room key. . get it from chit security. . pass de word
0,k send pravin no
0,this karthik s eatng panparag in clas da!
0,y
0,savadikara
0,illa de forgot jelastin assign....so came back
0,k \
0,whr r u
0,cricket pack free with sms pack <#> ! rc <#> = <#> local sms free + 2 day free cricket trial pack.validity <#> days. cricket pack will be activated within <#> hrs.
0,"hai ths s vino,pls send jerome num.i lost all my phone contact.pls"
0,sorry
0,today our classes are getting over by <decimal> itself.. wat a pity?
0,vanta solu pa
0,semma xperessi枚n po!
0,stupid here in one problem cant u understand from the way i spoke
0,chuma tha d 2 mark s.s syallabus
0,ok d
0,"hah ths s vino,pls send jerome num.i lost all my phone contact.pls"
0,wat happened
0,dnt lock
0,has rolcal cum di
0,panni
0,\
0,cme to rm d
0,k
0,home d...
0,2morow ss test 4 internals!
0,'.. live it to the extremum :-
0,ok
0,was writing notes
0,\
0,'|;-
0,no di ll give yu give d change later
0,"rc <#> = <#> loc+nat sms free per day for <#> days. ur dob tells lot of interesting facts about you.to know more about urself, sms dob <ur dob>.ex : <#> dec.rs3/sms"
0,hey 4 lab xam oly til sql!
0,when we cannot laugh on 1 joke again n again; why do we cry thinking about 1 hurt again n again ? we have just 1 life.. lets forgive & forget. so live it
0,ummmmah
0,hehe ummmmah
0,gud sweetu
0,oh ok baby
0,doin dat website thing baby
0,ummmmah baby
0,ok baby jst remind me off <#> th again ok
0,oh ok baby
0,hehe jannu
0,ummmmah
0,unmoog
0,oh ok baby even i jst ate
0,luv u too baby
0,ummmmah baby
0,watchn tv baby
0,hehe ummmmah
0,ur a gud gal baby
0,ok sweetu miss u too
0,ok bro im checkin it..put wateva pictures r der dude..u dint create a contact form 4 careers..
0,ok baby
0,yaar i love sincere and lively friends like you.no fear
0,'love you :-
0,now my work is going on?
0,now?
0,yes earning <#> $ per day
0,copied to usb?
0,pictures copied to usb
0,nice tasty rice
0,met her or just saw her
0,ayesha tila is in computer science department 1st floor
0,ok
0,tasks.now find rest yourself
0,they aren\
0,you are late yaar
0,where?
0,good night
0,can you bring memory stick tomorrow so that i can copy pics or in usb
0,change mother board i don\
0,who are you
0,no black
0,"""..a doctor & an engineer love same girl. engineer gifts her apple everyday. girl ask reason of giving apple daily? engnr: an apple a day keeps d doctor away"
0,now going to market for taking bread
0,'thanks bro :-
0,thanks.bittech is near lapro ?
0,now i\
0,i missed lab
0,have ma\
0,pantosac
0,bro aap aaye nai m0rng me 0nlne..
0,chalega?
0,:-daur padai karta he?
0,"bhikhari: sahab pariwar se dur ho gaya hu milne k liye <#> rs ki zarurat he. sahab:kahan h tera pariwar? bhikhari:samne cinema me ""dabang"" dekh raha hai."
0,m0dm n cd lete hue aana and id paswrd b puchte hue aana
0,'if a day comes whn u find a better person than me
0,mo
0,p
0,hasu i fel aslp 0nlyn.. s0ry.. n r u stil angry wid me?.. gusse ko maro g0li n lets play h0li.. gm mwah
0,helw budy.. i\
0,"sometimes in life we feel so blue, but someone somewhere is not happy as you.somewhere far at the border when a soldier sleeps, missing his loved ones he silently weeps. somewhere a mother painfully sighs coz, her new born baby didnt open her eyes. somewhere a poor dad silently cries, when he sees his son begging for a bowl of rice. somewhere in an orphanage a little gal is sad, when she misses hr mom n dad. so at times a reason 2 smile u may not have any, say to yourself dat u are happier dan many. \"
0,hehe ji aur kitna intejar kara0ege.. me to changa h rehta hu hamesha aur aap btao..
0,kaha he
0,bhai nikla kya bahar?
0,"touching lines just b4 death- . ""dont burn me immediately after my death, my friends hav a habit of coming late.""... gd mrng"
0,"when someone is so sweet to u, don\"
0,do u lov som1? clos eyes thnk abt love a sec. in mob go 2 ur main screen n press <#> # c wat ur mob says got . . . . . tc hashu gm mwaah:-*
0,mo
0,englsh :@
0,tx.. aur suna0
0,hlw seena.. i\
0,hehe tu to 3 ko jana wala tha na
0,"most innocent prayer- a lttle gal was prying on her bday-""oh lord on this birthday of mine plz send clothes for all those poor women in my brother\"
0,0k <#> min me aja
0,ajmer me bhai.. tu kaha pe he
0,"touching lines just b4 death- . ""dont burn me immediately after my death, my friends hav a habit of coming late.""... gd mrning hasu.. hv a gud day mwaaaaaaah"
0,1 min bs pahuch gya
0,i\
0,mo
0,bro dekhlo na agar h0jae.. agar payment ki pr0b ho to bta do.. i\
0,'zindgi to sabi k liye wahi rangeen kitab hai... fark bas itna hai ki kisi ne har panne ko dil se padha aur kisi ne bas panne palat liye!:-
0,bhai ghar pe hu abi kal bt karta hu
0,bhai fb pe kya karu ye to bta
0,hlw krishhh.. apki m0vie ka 3rd part kab aayega?:-p
0,gudiya id n paswrd msg kar
0,children play whereva they want to.. they don\
0,0k k0i bt nai bhai
0,i\
0,cal kar
0,oye din me chalte he
0,me ajmer me.. kya hua
0,"pankaj ahuja, sindhi colony, nimbahera, district-chittorgarh, rajasthan, pin code- <#>"
0,hey cumi.. hwa u?..
0,i\
0,bta na bhai karna kya he.. mujhe samaj nai aya kuch ph0n pe
0,<decimal> e+ <#>
0,p
0,0k bhai try kar plz kafi tym bd mauka mila he
0,hogaya didi <#> ka
0,chal be
0,'1baar ki baat hai hum so rahe the
0,hi bro.. i\
0,bro come online if u\
0,'zindgi to sabi k liye wahi rangeen kitab hai... fark bas itna hai ki kisi ne har panne ko dil se padha aur kisi ne bas panne palat liye!:-
0,mo
0,0k bhai bt karna kya he
0,2 min me aya
0,may u hav nytmares evryday..
0,suny.. mje bhul gya?
0,didi b0l na mahesh ko
0,aj chal to chal.. kal kisne dekha he
0,'ok ji waise mje matter pata nai tha kuch so me kisike side nai:-d.. aur btaiye ap single ho ya married%-
0,hehe.. 0ye ticki patwana bd me ;->
0,bhai kare kya.. kal me ajmer chale jaunga
0,lyf is d hardest school as v nevr no wat level of class u r in wat exam u wil hav next & u cant cheat bcoz nobody else wil hav d same qustns..lv u hasu mwah
0,didi rechrge kar <#> ka
0,dude i\
0,bhai dhanteras pe
0,kamine aj msg mat kar faltu faltu newspaper pad
0,p
0,bhai th0di der bd try marna na yaar wo pura tym th0di na khada h0ga waha
0,nai
0,chal raha he?
0,helw bro.. btw wht do u do nw?..n is dr any gc avlble to buy <#> $ pr0dct
0,ha bhai.. chal milte rahnge kbi na kbi..
0,bhai tu kisi aise ko janta he jo credit crd use krta h0
0,hello
0,ph0n karo
0,gadi le aya?.. its runing fyn na?.. n tc of mama.. gadi b dhyan se chalana
0,hi cumi.. i\
0,who r u
0,p
0,isnt dis numb bel0ngs to amit kumar?
0,didi mahesh se rechrg kara na
0,kaha he
0,'ok ji dekhte he aap b kitna jaldi pata lagate ho..b-
0,hehe bro as l0ng as i cnt.. maybe til aprl.. btw kamine tne id b unbn nai karwai na.. chal koi nai..
0,ok bhai koi bt nai raat tak de diyo..
0,baby dlete to kar diya tne har jagah se phr numbr kyu de raha he
0,msg kar
0,s0nu agar koi aur c0urier aaye to btana dhyan se..
0,ajmer bhai
0,"palkon ki nami me chhupa kar sapno ko,humne unhe jane ki izazat de di.hum toot kar bikhar gaye tukdo me,unhe muskurane ki ijazat de di."
0,p
0,0k bhai
0,ha
0,hi raja.. i b0ught ur pr0dct frm eby 0n <#> rd bt u didnt ship stil yet.. plz reply
0,na ji na ap kaho to bich me khada hojata hu.. just lyk a dhobi ka dog na ghar ka na ghaat ka:-p
0,p
0,bhai hue kya
0,subah subah pareshn mt kiya kr gandu
0,bhai aaj trnsfr kar d0ge kya
0,are yar khade rehne ki jagah nai he.. adjust kya karu..
0,whch bike u g0na get 0n <#> th..
0,come bro.. i\
0,p
0,ha
0,u\
0,<#> min me ajaunga
0,'khair sojao abhi sharif ladkiya itni jada der nai jaagti;-
0,hey tasu u may gt mili0ns fr ur brain.. u knw y?.. bec0z its unused :p
0,bhai paise de sakta he?.. bnk me jama karana he
0,5 min
0,ha ok bhai mje <decimal> utha dena plz
0,ha bt jagah nai mili
0,bhai adres msg kar na d0n0
0,0k..
0,p
0,ha aa jaunga bt kaha pe he wo
0,gn
0,0k
0,acha he na aap jaldi sudhar ja0ege:-d..
0,ha bhai me t0o gtng tht pr0b bt nw am out of mig
0,live
0,abe pagal he kya bhai me kal ph0n krunga paka n btata hu puri bt
0,ha bhai
0,bsktbl nai.. crckt khel0ge?
0,f0rgiven..
0,helo bro wo ip0d order kar diya kya?
0,bs 5 min
0,chalega kya
0,me ajmer me hu
0,chalega kya aaj?
0,'n waise apne mjhe apna d0st bna b liya inna jaldi.. mujhe laga bahut mehnat karni padegi apse dosti ke lye..%-
0,ha paka
0,bro i\
0,aaj chal0ge?
0,bro chk kiya kya
0,bhai meri b0l khrb h0gai kbki.. n me 8 bje tak aunga..
0,"friend will never give importance to your status,wealth, position etc., friend is just giving importance to your pure heart!thats it!"
0,c0me
0,p
0,<#>
0,"coming together is begining, keeping together is progress, living together is life, dying together is love, but feeling together is friendship.. lv u hasu n tc"
0,p
0,o ji aap yeh dial0gue mat maro.. thodi der pehle apko isi karad punishment mili thi..:-d
0,ha
0,ebay yes
0,tasu dnt b s0ry yaar n i cnt as i hv to leav mig fr ma stdies.. i cnt play wid ma career agn.. plz undrstnd me n i l0v u.. i wl infrm u whnvr i\
0,ha just cl me at <decimal>
0,bhai train me hu
0,"quote 4 lifto be followed till last breath: ""unless u speak from heart you can\"
0,khelne chal0ge?
0,happy birthday..
0,maya mandir md
0,ajmer
0,<#> s0ry din me bahar tha
0,0 ji itna khatarnak intr0:-(.. apke name ne to darra hi dia.. i\
0,ha bhai
0,me aaraha hu <#> min me
0,always rememb.. sorry works when a mistake is made.. but sorry does not work when the trust is broken.. so in life do mistakes but never break the trust. tc
0,kal chalega match me?
0,ajmer.. jst c0ming nbh nw
0,"dedicated to al boys- hasinao ko apna dil na dena.. dil ke jzbat ye kya janegi.. kandhe ka dupatta to sambhlta nai.. hamara dil kya ""khak"" smbhalegi..!!!"
0,"best quote said by bill gates.""i wil alwaz choose a lazy prsn to do a dificult job bcoz, definitly he will find an easy way to complete it."
0,p
0,hary p0tr
0,ha bhai <decimal> %.. <#> marks
0,me ghar ke bahar hu yaar.. n paise kaha se ayenge..
0,ha ji he na.. par ap jaankar kya kar0ge:-d..
0,na bhai koi p0sible nai
0,7 bje tak chal0ge khelne?
0,lucky ka numbr msg kar na
0,nai bhai.. n0bdy wld c0me wid me xcpt jitesh.. do thy hv h0liday t0mrw?
0,bt pana he\
0,"hichkichate huye mile the jin dosto se, kya pta tha vahi zindgi k maayane bn jayenge, kuch yaad rhe na rhe zindgi mein, pr ye dost hmesha yaad ayenge.."
0,sham ko chal0ge?
0,ch0rh bhai kal chalunga
0,0ye kaha par he.. aj m0vie dkhne chale?.. am in ajmer
0,<decimal> %
0,me kaha se karu
0,aur ye to btao ji apka pura name kya he:->
0,na bhai
0,anand ka numbr ho to msg karo na
0,khush nahi fir b sabko khush rakhta hu. laparwah hu fir b sabki parwah karta hu. malum hai koi mol nahi rishto ka. isliye apne dosto ko anmol samajhta hu..
0,nai he bhai stmps
0,0k np.. xams stil g0ing 0n?
0,n s0metimes u l0se d pers0n for n0t rec0nizng hs imp0rtance in ur lyf...
0,"ek bus mein ladko & ladkiyo ki team antakshari khelne k liye bani... girls : hum tumko haraakar dikhayenge... boys : hum haar gaye, chalo ab dikhao.."
0,p
0,"birds dat live beside d lake, wil fly away wen d lake dries up. bt d lotus dat grows in d sam lake, wil die wid d lake. datz d comitment of true frnshp regards."
0,bhai r0l numbr shayad galat he phrse chk kr
0,kaha he
0,'meri nind mere sapn0 ki rajkumari le gai.. b-
0,ha
0,"relationship is like a book,it takes only few seconds to burn.but it takes years to print,so print it very carefully and nvr let it burn..!! take care of it..gn"
0,cme ol plz..
0,hehe cumi dnt mind much for litle quarels in ua lyf.. j0y n sadnes b0th are a part of lyf.. try to smile in pain n atlast i\
0,mar gaya kya kamine.. kbi msg vsg ya ph0n kiya kar
0,<#> min me aa jaunga
0,p
0,"birds dat live beside d lake, wil fly away wen d lake dries up. bt d lotus dat grows in d sam lake, wil die wid d lake. datz d comitment of true frnshp regards."
0,kya hua b0l
0,<#> min me aya
0,hehe bytheway meri nind gayab h0gai agar apko ninni nai alahi to th0di jaan pehchan ho jae:-p
0,add
0,i l0st dat msg plz send agn
0,bhai is time to koi b nai h0ga ek br girish se puch
0,hehe hasu ap gusse me achi nai lagti.. atleast sc0ld wid smile.. btw mig pe aa0ege kya ?
0,helw krishna.. hw r u.. kafi tym h0gya no sms..:-p
0,bhai
0,nice lines.. sometime we mantain silence to protect one beautiful relation.. but too much silence creates tears in all beautiful relations... gud m0r
0,p
0,c0me upstairs
0,bol kya hua
0,kya hua bhaiya
0,'blank mesage kyu ji?%-
0,add
0,hw to send dis?
0,me to ghar pe hu..me <#> th me fail h0 gya tha:-p
0,janu i\
0,0k as u wish..
0,<#>
0,"best quote said by bill gates.""i wil alwaz choose a lazy prsn to do a dificult job bcoz, definitly he will find an easy way to complete it."
0,p
0,hi frnz mene corby bechke nya nokia ka c-3 liya h
0,ha bhai
0,cl..
0,n btw ma name is sunny nt sunni:-d
0,hel0
0,ha
0,oh thts gr8 c0lg kaisa he?..
0,hehe hasu i stil l0v u yaar.. maybe we cnt eva meet bt stil i wana c u.. n hate makes l0v str0ngr..
0,0ye chal tere chachu ke coin dkhne
0,p
0,is ur life boring? type \
0,p
0,wh0 r u?..
0,kbcq c <#>
0,ph0n kar
0,arre itni si bt pe s0ry ko kyu kehte ho.. khair sojao abi kal baat karte he.. gn:-p
0,'if a day comes whn u find a better person than me
0,whch msg u sent just n0w?
0,hlw anandi.. kaisa he.. and kaha pe he?
0,hapy diwali
0,n0pe.. maybe i\
0,abe saale aisa mat b0l.. me ajmer me hu <#> din se n nana ke samne bt b nai kar pata..
0,"'""heart beats are skipped once in a while.. memories can be kept in a file. but my face never misses a smile"
0,nai bhai sava me nai
0,"kabhi basant me phool khil jate hai, kabi patjhd me phool gir jate hai, aashiqo ki laasho ko to kafan bhi nasseb nhi hote, hasino ki mot par tajmahal ban jate h"
0,bro atleast bta to do na ki ordr ho jaega kya?
0,ha b0l
0,hel0 ma\
0,s0ry bhai me nai chal paunga meri tbiyat kharb h0gai.. plz s0ry
0,t.v agai kya
0,'g0pal kaun%-
0,ha
0,bro is thr anythng wr0ng wid the trckng numbr?.. bec0z its shwng as invalid whn i trck numbr.. u\
0,apna pil0w n blanket lete hue ana n charger b
0,shailu lucky ka numb bhej na..
0,pagal he kya
0,tragedies of boys\
0,bro
0,kya yaar
0,oye numb bhej to krishna ka
0,sory bro i cnt c0me as am hvng leg pain n headache b0th n its severe.. am s0ry br0
0,khelne chal0ge 7 bje ke aaspas?
0,"0k dear get wel s0on.. n cme 0nlne at nyt.. tc hasu mwaaaaaah:-*.. hav a l0vly, sweet n c0ol day ahead.."
0,kaha par he
0,great quotation..... don\
0,wtf is her?..
0,*$* magical msg! its called mind reader. send it to 6 people then go 2 ur inbox & open dis msg again & it wil say ur lovrs name. try it. m olso shockd.!
0,kaha par he
0,wl u go f0r hairct n0w?
0,i cnt as i\
0,kaha par he
0,0k bro np tc n gn..
0,pata nai bhai
0,"zakhm khana aur chupana zaruri ho gya, rote-rote muskrana zruri ho gya, hath mera dekh k ye mashwara usne diya, ki kch lakiro ko hath se mitana zaruri ho gya.."
0,hapy bday krish ji.. sory late wish kiya
0,hapy diwali bhai
0,0k thn y dnt u mark it as shipd
0,just live d lyf in d way it is.. it cnt run acdng to us
