message,label
you have won a guaranteed 32000 award or maybe even â£1000 cash to claim ur award call free on 0800 ..... (18+). its a legitimat efreefone number wat do u think???,1
"this is the 2nd time we have tried to contact u. u have won the â£400 prize. 2 claim is easy, just call 087104711148 now! only 10p per minute. bt-national-rate",1
get the official england poly ringtone or colour flag on yer mobile for tonights game! text tone or flag to 84199. optout txt eng stop box39822 w111wx â£1.50,1
"gr8 poly tones 4 all mobs direct 2u rply with poly title to 8007 eg poly breathe1 titles: crazyin, sleepingwith, finest, ymca :getzed.co.uk pobox365o4w45wq 300p",1
mobile club: choose any of the top quality items for your mobile. 7cfca1a,1
sexy singles are waiting for you! text your age followed by your gender as wither m or f e.g.23f. for gay men text your age followed by a g. e.g.23g.,1
"new mobiles from 2004, must go! txt: nokia to no: 89545 & collect yours today! from only â£1. www.4-tc.biz 2optout 087187262701.50gbp/mtmsg18 txtauction.",1
congratulations ur awarded either a yrs supply of cds from virgin records or a mystery gift guaranteed call 09061104283 ts&cs www.smsco.net â£1.50pm approx 3mins,1
<forwarded from 88877>free entry into our â£250 weekly comp just send the word enter to 88877 now. 18 t&c www.textcomp.com,1
"hi there, 2nights ur lucky night! uve been invited 2 xchat, the uks wildest chat! txt chat to 86688 now! 150p/msgrcvdhg/suite342/2lands/row/w1j6hl ldn 18yrs",1
free video camera phones with half price line rental for 12 mths and 500 cross ntwk mins 100 txts. call mobileupd8 08001950382 or call2optout/674,1
please call 08712402578 immediately as there is an urgent message waiting for you,1
someone has contacted our dating service and entered your phone because they fancy you! to find out who it is call from a landline 09111032124 . pobox12n146tf150p,1
valentines day special! win over â£1000 in our quiz and take your partner on the trip of a lifetime! send go to 83600 now. 150p/msg rcvd. custcare:08718720201,1
"to review and keep the fantastic nokia n-gage game deck with club nokia, go 2 www.cnupdates.com/newsletter. unsubscribe from alerts reply with the word out",1
4mths half price orange line rental & latest camera phones 4 free. had your phone 11mths+? call mobilesdirect free on 08000938767 to update now! or2stoptxt t&cs,1
you have won a guaranteed â£1000 cash or a â£2000 prize. to claim yr prize call our customer service representative on 08714712394 between 10am-7pm,1
you have won a guaranteed â£200 award or even â£1000 cashto claim ur award call free on 08000407165 (18+) 2 stop getstop on 88222 php. rg21 4jx,1
dear voucher holder 2 claim your 1st class airport lounge passes when using your holiday voucher call 08704439680. when booking quote 1st class x 2,1
freemsg: hey - i'm buffy. 25 and love to satisfy men. home alone feeling randy. reply 2 c my pix! qlynnbv help08700621170150p a msg send stop to stop txts,1
filthy stories and girls waiting for your,1
warner village 83118 c colin farrell in swat this wkend @warner village & get 1 free med. popcorn!just show msg+ticket@kiosk.valid 4-7/12. c t&c @kiosk. reply sony 4 mre film offers,1
private! your 2003 account statement for 07973788240 shows 800 un-redeemed s. i. m. points. call 08715203649 identifier code: 40533 expires 31/10/04,1
todays voda numbers ending 1225 are selected to receive a â£50award. if you have a match please call 08712300220 quoting claim code 3100 standard rates app,1
urgent! your mobile number has been awarded with a â£2000 prize guaranteed. call 09061790126 from land line. claim 3030. valid 12hrs only 150ppm,1
welcome! please reply with your age and gender to begin. e.g 24m,1
congratulations ur awarded 500 of cd vouchers or 125gift guaranteed & free entry 2 100 wkly draw txt music to 87066 tncs www.ldew.com1win150ppmx3age16,1
do you want a new nokia 3510i colour phone delivered tomorrow? with 200 free minutes to any mobile + 100 free text + free camcorder reply or call 8000930705,1
"complimentary 4 star ibiza holiday or â£10,000 cash needs your urgent collection. 09066364349 now from landline not to lose out! box434sk38wp150ppm18+",1
"urgent -call 09066649731from landline. your complimentary 4* ibiza holiday or â£10,000 cash await collection sae t&cs po box 434 sk3 8wp 150ppm 18+",1
"you are being contacted by our dating service by someone you know! to find out who it is, call from a land line 09050000928. pobox45w2tg150p",1
win a year supply of cds 4 a store of ur choice worth â£500 & enter our â£100 weekly draw txt music to 87066 ts&cs www.ldew.com.subs16+1win150ppmx3,1
someone has conacted our dating service and entered your phone because they fancy you!to find out who it is call from landline 09111030116. pobox12n146tf15,1
important information 4 orange user 0789xxxxxxx. today is your lucky day!2find out why log onto http://www.urawinner.com there's a fantastic surprise awaiting you!,1
urgent! please call 09061743811 from landline. your abta complimentary 4* tenerife holiday or â£5000 cash await collection sae t&cs box 326 cw25wx 150ppm,1
good luck! draw takes place 28th feb 06. good luck! for removal send stop to 87239 customer services 08708034412,1
you have an important customer service announcement from premier. call freephone 0800 542 0578 now!,1
ur tonexs subscription has been renewed and you have been charged â£4.50. you can choose 10 more polys this month. www.clubzed.co.uk *billing msg*,1
you are a winner u have been specially selected 2 receive â£1000 cash or a 4* holiday (flights inc) speak to a live operator 2 claim 0871277810810,1
"tddnewsletter@emc1.co.uk (more games from thedailydraw) dear helen, dozens of free games - with great prizeswith..",1
you have won a guaranteed â£200 award or even â£1000 cashto claim ur award call free on 08000407165 (18+) 2 stop getstop on 88222 php,1
free entry in 2 a wkly comp to win fa cup final tkts 21st may 2005. text fa to 87121 to receive entry question(std txt rate)t&c's apply 08452810075over18's,1
"sms services. for your inclusive text credits, pls goto www.comuk.net login= 3qxj9 unsubscribe with stop, no extra charge. help 08702840625.comuk. 220-cm2 9ae",1
2/2 146tf150p,1
"bears pic nick, and tom, pete and ... dick. in fact, all types try gay chat with photo upload call 08718730666 (10p/min). 2 stop texts call 08712460324",1
free unlimited hardcore porn direct 2 your mobile txt porn to 69200 & get free access for 24 hrs then chrgd@50p per day txt stop 2exit. this msg is free,1
"mila, age23, blonde, new in uk. i look sex with uk guys. if u like fun with me. text mtalk to 69866.18 . 30pp/txt 1st 5free. â£1.50 increments. help08718728876",1
okmail: dear dave this is your final notice to collect your 4* tenerife holiday or #5000 cash award! call 09061743806 from landline. tcs sae box326 cw25wx 150ppm,1
had your mobile 11mths ? update for free to oranges latest colour camera mobiles & unlimited weekend calls. call mobile upd8 on freefone 08000839402 or 2stoptxt,1
can u get 2 phone now? i wanna chat 2 set up meet call me now on 09096102316 u can cum here 2moro luv jane xx callsâ£1/minmoremobsemspobox45po139wa,1
urgent! we are trying to contact u. todays draw shows that you have won a â£800 prize guaranteed. call 09050001808 from land line. claim m95. valid12hrs only,1
"january male sale! hot gay chat now cheaper, call 08709222922. national rate from 1.5p/min cheap to 7.8p/min peak! to stop texts call 08712460324 (10p/min)",1
ur cash-balance is currently 500 pounds - to maximize ur cash-in now send cash to 86688 only 150p/msg. cc: 08718720201 po box 114/14 tcr/w1,1
"we know someone who you know that fancies you. call 09058097218 to find out who. pobox 6, ls15hb 150p",1
fancy a shag? i do.interested? sextextuk.com txt xxuk suzy to 69876. txts cost 1.50 per msg. tncs on website. x,1
"dear voucher holder, to claim this weeks offer, at you pc please go to http://www.e-tlp.co.uk/reward. ts&cs apply.",1
not heard from u4 a while. call 4 rude chat private line 01223585334 to cum. wan 2c pics of me gettin shagged then text pix to 8552. 2end send stop 8552 sam xxx,1
"u can win â£100 of music gift vouchers every week starting now txt the word draw to 87066 tscs www.idew.com skillgame, 1winaweek, age16. 150ppermesssubscription",1
thesmszone.com lets you send free anonymous and masked messages..im sending this message from there..do you see the potential for abuse???,1
"you have been specially selected to receive a ""3000 award! call 08712402050 before the lines close. cost 10ppm. 16+. t&cs apply. ag promo",1
how about getting in touch with folks waiting for company? just txt back your name and age to opt in! enjoy the community (150p/sms),1
"win: we have a winner! mr. t. foley won an ipod! more exciting prizes soon, so keep an eye on ur mobile or visit www.win-82050.co.uk",1
check out choose your babe videos @ sms.shsex.netun fgkslpopw fgkslpo,1
camera - you are awarded a sipix digital camera! call 09061221066 fromm landline. delivery within 28 days,1
hi. customer loyalty offer:the new nokia6650 mobile from only â£10 at txtauction! txt word: start to no: 81151 & get yours now! 4t&ctxt tc 150p/mtmsg,1
private! your 2003 account statement for 07753741225 shows 800 un-redeemed s. i. m. points. call 08715203677 identifier code: 42478 expires 24/10/04,1
"urgent! please call 0906346330. your abta complimentary 4* spanish holiday or â£10,000 cash await collection sae t&cs box 47 po19 2ez 150ppm 18+",1
urgent! we are trying to contact u. todays draw shows that you have won a â£800 prize guaranteed. call 09050003091 from land line. claim c52. valid12hrs only,1
private! your 2003 account statement for shows 800 un-redeemed s.i.m. points. call 08715203685 identifier code:4xx26 expires 13/10/04,1
"freemsg you have been awarded a free mini digital camera, just reply snap to collect your prize! (quizclub opt out? stop 80122300p/wk sp:rwm ph:08704050406)",1
private! your 2003 account statement for shows 800 un-redeemed s. i. m. points. call 08715203652 identifier code: 42810 expires 29/10/0,1
ringtone club: gr8 new polys direct to your mobile every week !,1
your credits have been topped up for http://www.bubbletext.com your renewal pin is tgxxrz,1
08714712388 between 10am-7pm cost 10p,1
you have 1 new message. please call 08712400200.,1
we tried to contact you re our offer of new video phone 750 anytime any network mins half price rental camcorder call 08000930705 or reply for delivery wed,1
reminder: you have not downloaded the content you have already paid for. goto http://doit. mymoby. tv/ to collect your content.,1
"bangbabes ur order is on the way. u should receive a service msg 2 download ur content. if u do not, goto wap. bangb. tv on ur mobile internet/service menu",1
"goal! arsenal 4 (henry, 7 v liverpool 2 henry scores with a simple shot from 6 yards from a pass by bergkamp to give arsenal a 2 goal margin after 78 mins.",1
"0a$networks allow companies to bill for sms, so they are responsible for their ""suppliers"", just as a shop has to give a guarantee on what they sell. b. g.",1
-pls stop bootydelious (32/f) is inviting you to be her friend. reply yes-434 or no-434 see her: www.sms.ac/u/bootydelious stop? send stop frnd to 62468,1
